gameId,playId,def_a_max,def_s_max,def_dis_max
2022091806,3588,3.32,4.14,24.13
2022091806,3609,3.74,2.33,13.32
2022091806,3630,6.49,3.79,12.68
2022091806,3651,6.45,6.34,31.64
2022091806,3679,4.4,3.82,17.830000000000002
2022091806,3707,4.33,2.72,11.51
2022091806,3738,1.97,1.13,2.19
2022091806,3769,2.19,1.46,3.62
2022091807,56,3.37,3.18,14.95
2022091807,80,4.41,3.65,17.14
2022091807,101,4.33,4.0,8.51
2022091807,122,3.41,3.11,18.4
2022091807,148,3.31,2.76,16.17
2022091807,170,4.57,2.31,11.32
2022091807,212,6.24,2.94,13.870000000000001
2022091807,233,3.12,2.9,11.07
2022091807,262,3.14,3.41,12.42
2022091807,283,4.19,2.18,8.99
2022091807,330,3.65,2.57,13.93
2022091807,369,6.4,3.72,17.33
2022091807,401,1.97,3.09,16.88
2022091807,428,8.92,3.33,11.3
2022091807,462,2.74,2.88,16.12
2022091807,488,4.02,3.23,16.29
2022091807,509,5.17,3.96,15.74
2022091807,533,3.11,1.92,10.97
2022091807,554,3.35,3.22,22.31
2022091807,578,4.27,2.93,8.97
2022091807,634,2.19,3.35,15.59
2022091807,656,4.49,3.42,12.24
2022091807,735,5.74,3.5,10.96
2022091807,756,3.28,3.14,16.96
2022091807,797,4.06,1.0,4.16
2022091807,818,3.59,2.47,17.89
2022091807,839,2.8,2.23,7.69
2022091807,863,3.69,2.18,10.63
2022091807,897,3.38,3.32,24.67
2022091807,926,4.33,3.92,15.03
2022091807,947,1.47,0.79,2.2800000000000002
2022091807,973,2.56,1.78,9.63
2022091807,994,2.73,3.79,15.03
2022091807,1030,2.45,2.03,9.07
2022091807,1083,3.76,2.15,15.59
2022091807,1104,2.43,2.01,14.22
2022091807,1128,3.39,1.85,10.21
2022091807,1154,4.07,4.19,25.87
2022091807,1175,3.08,3.08,15.74
2022091807,1196,3.91,3.21,14.92
2022091807,1217,2.81,2.53,13.03
2022091807,1241,2.65,3.7,18.94
2022091807,1294,5.8,2.89,11.91
2022091807,1318,3.12,2.98,16.67
2022091807,1374,7.2,2.02,13.370000000000001
2022091807,1399,2.93,3.09,8.99
2022091807,1430,3.18,2.55,8.05
2022091807,1459,5.02,3.65,12.37
2022091807,1483,1.77,2.49,7.47
2022091807,1512,4.82,3.47,18.27
2022091807,1572,1.9,3.64,21.59
2022091807,1594,2.34,2.06,6.48
2022091807,1616,4.84,4.83,19.85
2022091807,1642,4.09,5.5,15.51
2022091807,1699,4.07,5.04,13.74
2022091807,1721,4.74,3.79,21.84
2022091807,1777,3.01,3.83,15.74
2022091807,1801,3.21,3.04,12.52
2022091807,1830,2.2,1.19,2.7800000000000002
2022091807,1902,3.44,3.84,14.72
2022091807,1926,4.87,2.64,10.72
2022091807,1947,3.29,2.06,13.88
2022091807,1971,4.23,2.56,10.53
2022091807,1995,4.07,1.97,8.790000000000001
2022091807,2016,3.56,2.63,9.42
2022091807,2039,4.16,2.34,11.620000000000001
2022091807,2068,3.11,1.59,6.5
2022091807,2089,2.81,2.99,10.6
2022091807,2111,3.53,1.73,13.05
2022091807,2188,2.52,3.5,18.490000000000002
2022091807,2207,2.7,2.95,19.34
2022091807,2272,3.29,3.27,13.73
2022091807,2293,5.37,7.23,13.99
2022091807,2351,3.63,3.06,13.85
2022091807,2375,4.39,4.7,24.0
2022091807,2396,2.93,2.44,9.58
2022091807,2417,2.82,3.23,19.66
2022091807,2438,3.96,2.83,14.65
2022091807,2501,7.2,2.78,11.57
2022091807,2523,3.05,3.29,17.330000000000002
2022091807,2556,4.36,3.36,23.95
2022091807,2580,3.56,3.12,17.59
2022091807,2639,3.49,3.05,13.76
2022091807,2666,3.51,3.46,13.0
2022091807,2727,4.22,2.78,13.51
2022091807,2751,1.41,2.71,8.81
2022091807,2775,2.97,2.9,9.01
2022091807,2796,3.14,3.26,11.77
2022091807,2818,3.87,3.65,26.17
2022091807,2881,2.93,2.03,14.05
2022091807,2902,2.02,1.78,4.03
2022091807,2923,3.37,2.05,10.950000000000001
2022091807,2947,2.28,2.84,18.0
2022091807,2993,3.57,2.06,7.66
2022091807,3022,3.75,2.14,9.34
2022091807,3043,2.88,3.66,22.64
2022091807,3099,3.49,1.83,10.71
2022091807,3120,6.15,3.75,14.07
2022091807,3144,7.4,5.31,31.04
2022091807,3168,4.24,1.87,11.53
2022091807,3210,3.48,5.13,40.17
2022091807,3296,2.51,2.54,10.08
2022091807,3317,4.97,3.14,12.78
2022091807,3338,3.33,4.74,19.169999999999998
2022091807,3378,3.65,2.78,7.15
2022091807,3402,4.38,3.11,15.35
2022091807,3431,4.28,3.36,10.93
2022091807,3452,4.04,3.56,18.4
2022091807,3480,5.33,3.66,17.51
2022091807,3518,3.76,1.65,8.9
2022091807,3541,4.87,2.83,11.99
2022091807,3569,3.87,3.11,15.18
2022091807,3645,2.49,2.66,16.39
2022091808,77,2.75,1.61,3.98
2022091808,98,2.45,3.56,16.85
2022091808,122,1.96,2.02,8.26
2022091808,152,2.32,3.46,13.120000000000001
2022091808,178,2.1,2.12,11.71
2022091808,199,2.45,4.21,15.82
2022091808,220,3.3,2.76,9.59
2022091808,241,2.09,3.05,15.7
2022091808,262,2.53,2.98,13.92
2022091808,491,2.99,2.25,8.58
2022091808,544,4.3,3.49,6.09
2022091808,565,2.97,1.98,11.370000000000001
2022091808,586,4.14,3.08,12.82
2022091808,607,3.47,3.31,18.21
2022091808,631,3.77,3.62,27.12
2022091808,907,3.78,1.75,6.87
2022091808,928,3.23,5.39,25.61
2022091808,952,4.91,3.32,16.92
2022091808,980,2.05,1.58,9.65
2022091808,1117,2.24,2.07,5.7
2022091808,1148,2.61,3.92,11.96
2022091808,1173,3.36,2.42,13.81
2022091808,1194,4.06,4.46,21.19
2022091808,1223,2.21,2.36,15.13
2022091808,1494,1.94,2.7,12.09
2022091808,1515,2.97,2.12,9.89
2022091808,1536,4.11,1.84,9.21
2022091808,1557,3.5,2.3,11.78
2022091808,1621,4.23,3.69,16.19
2022091808,1643,2.62,2.35,7.92
2022091808,1667,3.93,5.48,16.96
2022091808,1702,3.56,2.08,4.21
2022091808,2234,3.23,1.58,7.72
2022091808,2262,4.36,3.53,21.74
2022091808,2287,3.01,2.66,14.14
2022091808,2308,3.14,2.32,7.71
2022091808,2329,2.65,2.74,13.68
2022091808,2350,3.88,2.18,8.48
2022091808,2378,2.11,1.52,4.15
2022091808,2399,1.99,1.58,6.3
2022091808,2420,3.82,1.53,5.4
2022091808,2441,4.31,2.33,7.390000000000001
2022091808,2525,4.14,3.02,15.01
2022091808,2546,2.76,3.2,12.74
2022091808,2601,2.56,2.25,8.68
2022091808,2622,2.7,4.91,9.3
2022091808,2646,3.24,3.01,15.1
2022091808,2670,3.95,2.79,13.5
2022091808,2695,3.16,2.23,14.540000000000001
2022091808,2717,1.9,2.08,12.84
2022091808,2861,2.19,1.36,6.5600000000000005
2022091808,2882,4.3,3.92,13.23
2022091808,2944,3.25,2.02,4.8
2022091808,2970,2.4,1.86,8.41
2022091808,2991,4.97,4.89,15.39
2022091808,3248,1.82,2.09,10.27
2022091808,3269,2.52,2.69,10.14
2022091808,3290,2.89,2.94,15.64
2022091808,3311,4.19,2.77,9.5
2022091808,3335,2.47,1.69,6.94
2022091808,3360,5.02,2.36,4.36
2022091808,3381,3.32,3.01,16.61
2022091808,3402,4.51,3.29,10.07
2022091808,3430,2.3,1.82,3.83
2022091808,3502,3.32,2.71,10.06
2022091808,3526,3.23,2.45,3.89
2022091808,3583,4.92,2.74,6.17
2022091809,56,3.14,3.38,16.16
2022091809,77,3.43,4.97,24.61
2022091809,98,3.47,4.32,15.1
2022091809,122,2.92,3.06,17.37
2022091809,143,3.74,3.08,20.68
2022091809,165,1.89,2.49,8.43
2022091809,193,2.77,3.29,19.29
2022091809,217,3.4,3.22,15.08
2022091809,238,5.43,6.56,37.27
2022091809,259,4.64,2.9,16.650000000000002
2022091809,288,2.09,1.25,3.2600000000000002
2022091809,309,4.1,3.36,19.4
2022091809,496,5.17,1.95,8.77
2022091809,567,3.64,2.61,13.63
2022091809,630,4.23,5.23,14.05
2022091809,651,3.07,3.2,14.790000000000001
2022091809,695,4.51,3.56,22.82
2022091809,719,3.63,3.57,22.67
2022091809,741,2.36,2.95,15.02
2022091809,795,2.09,4.25,6.96
2022091809,948,4.22,4.02,22.8
2022091809,969,3.28,3.49,17.17
2022091809,990,4.06,3.91,23.89
2022091809,1014,4.16,3.73,22.46
2022091809,1035,3.56,3.55,18.16
2022091809,1056,4.21,3.67,20.81
2022091809,1165,3.57,4.16,20.91
2022091809,1310,3.96,2.13,15.25
2022091809,1360,2.15,2.35,8.38
2022091809,1386,4.31,4.83,7.16
2022091809,1407,1.97,2.93,9.72
2022091809,1428,3.87,3.23,20.5
2022091809,1463,2.59,2.65,3.47
2022091809,1489,4.48,5.08,22.02
2022091809,1513,3.23,4.72,21.62
2022091809,1739,3.58,4.0,24.490000000000002
2022091809,1763,2.86,4.08,6.51
2022091809,1787,2.85,3.9,15.25
2022091809,1816,3.19,3.01,11.14
2022091809,1845,3.77,3.99,24.88
2022091809,1956,67.67,41.99,116.84
2022091809,1977,31.11,14.58,32.23
2022091809,1998,54.7,27.66,32.0
2022091809,2020,30.78,8.81,42.43
2022091809,2101,3.02,3.55,5.5200000000000005
2022091809,2121,3.37,2.31,8.95
2022091809,2145,3.43,3.04,15.24
2022091809,2169,3.91,4.32,15.94
2022091809,2190,2.44,2.05,13.89
2022091809,2235,2.92,2.68,14.56
2022091809,2293,3.66,2.42,15.370000000000001
2022091809,2316,3.19,3.06,12.31
2022091809,2337,3.67,2.89,21.56
2022091809,2389,3.39,2.91,9.74
2022091809,2424,2.66,2.0,13.93
2022091809,2445,2.4,2.35,8.07
2022091809,2487,4.37,4.5,19.830000000000002
2022091809,2508,4.31,2.99,13.85
2022091809,2568,4.0,5.2,25.03
2022091809,2592,2.63,4.36,19.76
2022091809,2614,7.23,4.62,28.01
2022091809,2701,3.77,3.22,19.37
2022091809,2748,3.77,3.31,19.12
2022091809,2769,2.82,3.01,13.3
2022091809,2814,4.69,3.61,17.46
2022091809,2835,4.33,4.69,15.780000000000001
2022091809,2875,2.96,3.62,5.35
2022091809,2947,2.94,1.95,6.12
2022091809,2968,3.44,5.54,25.89
2022091809,2993,4.87,4.42,23.41
2022091809,3015,3.67,3.82,23.75
2022091809,3058,4.44,2.98,15.09
2022091809,3080,3.78,2.68,15.02
2022091809,3102,2.69,2.76,12.88
2022091809,3158,4.43,5.35,54.5
2022091809,3179,2.64,2.58,17.64
2022091809,3203,3.09,3.99,21.18
2022091809,3224,1.87,2.29,10.07
2022091809,3245,4.15,2.2,6.6000000000000005
2022091809,3307,3.65,3.17,8.88
2022091809,3331,4.06,3.37,17.79
2022091809,3362,2.95,2.2,14.89
2022091809,3383,3.94,5.88,17.71
2022091809,3405,3.69,2.43,14.96
2022091809,3427,2.44,1.68,7.0
2022091809,3451,3.0,4.35,15.7
2022091809,3472,2.75,2.01,12.89
2022091809,3501,2.2,2.1,6.45
2022091809,3522,2.58,2.53,18.22
2022091809,3576,2.41,2.42,6.46
2022091809,3600,3.13,3.45,17.13
2022091809,3628,4.82,5.45,34.62
2022091809,3653,4.57,2.32,13.540000000000001
2022091809,3698,2.47,1.98,10.52
2022091809,3722,4.14,2.69,10.5
2022091809,3753,3.26,4.55,16.9
2022091809,3814,2.71,2.76,2.73
2022091809,3883,2.98,2.42,6.8
2022091809,3911,2.47,3.7,11.53
2022091809,3939,2.13,4.17,9.14
2022091809,3967,3.04,6.22,13.16
2022091810,56,2.77,4.11,16.11
2022091810,78,3.15,2.44,17.26
2022091810,99,3.23,3.61,15.86
2022091810,156,4.7,4.66,18.48
2022091810,215,5.23,3.14,11.3
2022091810,236,2.74,3.13,10.44
2022091810,260,3.39,4.8,15.200000000000001
2022091810,342,1.96,1.68,9.200000000000001
2022091810,371,1.47,1.53,5.28
2022091810,400,3.08,3.1,14.16
2022091810,451,4.63,3.41,18.07
2022091810,475,1.74,1.33,3.4
2022091810,521,4.29,4.07,14.44
2022091810,550,3.78,5.9,19.32
2022091810,592,5.02,4.51,9.22
2022091810,618,4.39,3.95,14.81
2022091810,690,3.67,3.51,14.39
2022091810,751,3.89,3.66,13.35
2022091810,762,3.24,4.57,21.75
2022091810,862,3.23,1.85,5.24
2022091810,883,3.53,1.75,11.870000000000001
2022091810,905,3.0,1.73,3.93
2022091810,934,1.63,1.88,6.15
2022091810,955,2.54,2.02,3.1100000000000003
2022091810,979,3.4,3.35,15.02
2022091810,1018,1.93,2.28,9.290000000000001
2022091810,1040,2.51,1.99,8.540000000000001
2022091810,1090,1.9,2.74,7.99
2022091810,1146,2.8,2.68,5.75
2022091810,1168,5.65,5.69,19.17
2022091810,1272,3.36,2.82,10.93
2022091810,1298,4.67,5.2,4.3100000000000005
2022091810,1338,3.42,3.53,12.56
2022091810,1359,2.75,3.51,7.73
2022091810,1381,3.48,5.32,25.76
2022091810,1400,4.07,4.27,17.99
2022091810,1470,4.01,2.07,8.46
2022091810,1491,2.79,2.99,11.540000000000001
2022091810,1515,2.17,1.45,6.83
2022091810,1536,2.98,2.53,14.29
2022091810,1565,2.26,2.74,10.1
2022091810,1655,2.27,2.88,7.01
2022091810,1677,1.55,0.99,2.65
2022091810,1749,4.89,3.79,14.47
2022091810,1771,2.38,3.25,11.86
2022091810,1800,3.66,4.95,14.17
2022091810,1821,3.79,3.24,14.66
2022091810,1843,3.89,4.21,19.33
2022091810,1884,2.59,3.7,16.580000000000002
2022091810,1905,3.5,3.03,16.4
2022091810,1950,3.97,5.37,17.85
2022091810,2004,5.31,3.88,13.52
2022091810,2118,4.18,4.83,17.55
2022091810,2139,5.66,5.12,21.63
2022091810,2175,4.33,7.4,27.99
2022091810,2199,5.3,6.25,22.46
2022091810,2221,3.17,5.31,16.75
2022091810,2242,3.29,4.19,5.19
2022091810,2327,1.41,1.73,3.69
2022091810,2435,5.47,3.75,26.44
2022091810,2468,1.88,2.19,9.040000000000001
2022091810,2490,5.3,3.86,14.4
2022091810,2511,2.73,2.85,12.120000000000001
2022091810,2532,1.59,0.9,0.88
2022091810,2560,2.66,1.71,10.4
2022091810,2581,2.42,2.65,13.6
2022091810,2605,3.21,3.14,12.37
2022091810,2665,1.64,0.97,1.34
2022091810,2686,4.6,6.3,32.44
2022091810,2708,3.59,2.17,12.370000000000001
2022091810,2764,3.93,5.43,14.06
2022091810,2785,3.69,4.78,15.59
2022091810,2809,4.6,4.71,16.89
2022091810,2830,3.8,3.19,18.31
2022091810,2862,6.08,4.95,24.51
2022091810,2919,3.24,3.34,13.63
2022091810,2943,2.67,2.27,12.65
2022091810,2964,5.13,5.13,24.4
2022091810,3033,2.65,2.45,16.52
2022091810,3054,4.68,2.61,8.15
2022091810,3075,2.09,1.09,3.1
2022091810,3189,2.8,5.17,20.78
2022091810,3232,4.6,3.86,13.18
2022091810,3256,4.51,4.26,17.03
2022091810,3277,4.01,4.99,23.01
2022091810,3298,4.61,4.6,17.53
2022091810,3354,1.48,1.66,9.08
2022091810,3378,5.14,2.2,8.06
2022091810,3435,2.26,1.9,11.0
2022091810,3456,2.32,2.86,10.32
2022091810,3478,2.8,2.2,16.580000000000002
2022091810,3528,3.23,3.7,14.26
2022091810,3549,3.59,4.54,19.76
2022091810,3573,4.15,3.88,11.98
2022091810,3622,3.42,4.0,18.81
2022091810,3646,4.25,2.36,18.09
2022091810,3667,3.1,3.56,15.25
2022091810,3688,4.61,6.31,20.9
2022091810,3710,4.92,4.06,17.330000000000002
2022091810,3756,2.54,4.8,20.98
2022091810,3778,3.51,4.69,16.39
2022091810,3853,2.06,1.67,7.98
2022091810,3877,3.78,4.43,13.33
2022091810,3905,3.38,1.68,9.58
2022091810,3934,4.86,3.42,11.33
2022091810,3965,2.77,2.69,8.92
2022091810,3987,3.83,3.22,17.06
2022091810,4009,4.18,4.43,11.73
2022091810,4060,2.66,4.22,13.06
2022091810,4081,1.48,1.54,2.78
2022091810,4141,1.79,2.78,9.9
2022091810,4165,2.93,3.34,8.57
2022091810,4187,3.35,3.16,16.7
2022091810,4209,3.67,3.65,17.9
2022091810,4231,2.84,2.66,7.4
2022091811,56,2.59,3.62,19.68
2022091811,77,3.22,3.86,20.85
2022091811,96,3.69,5.58,28.02
2022091811,120,3.27,3.88,22.2
2022091811,141,3.26,3.22,15.780000000000001
2022091811,162,2.06,2.91,12.48
2022091811,206,5.16,3.75,24.61
2022091811,227,4.12,3.35,17.45
2022091811,281,3.9,4.03,22.810000000000002
2022091811,305,6.32,4.2,32.21
2022091811,334,3.99,4.34,19.52
2022091811,358,3.17,3.5,14.71
2022091811,379,6.05,5.44,19.79
2022091811,434,4.14,4.46,12.2
2022091811,455,3.48,4.08,18.4
2022091811,526,2.21,1.96,14.5
2022091811,550,3.01,3.21,14.39
2022091811,571,4.62,5.5,18.67
2022091811,595,3.41,3.87,13.56
2022091811,635,2.68,3.2,16.86
2022091811,713,4.91,3.58,25.830000000000002
2022091811,748,4.33,2.98,18.64
2022091811,769,3.93,4.95,25.740000000000002
2022091811,835,4.67,2.96,19.53
2022091811,859,3.58,3.96,23.57
2022091811,915,4.51,3.81,13.290000000000001
2022091811,939,3.55,3.41,23.71
2022091811,968,2.92,4.33,29.88
2022091811,1031,2.93,2.38,13.18
2022091811,1052,2.59,2.8,10.01
2022091811,1076,5.2,2.89,15.73
2022091811,1097,3.98,3.14,23.05
2022091811,1130,3.05,4.6,16.77
2022091811,1183,6.0,4.99,28.0
2022091811,1205,3.81,3.14,17.54
2022091811,1229,2.1,3.91,9.44
2022091811,1253,3.09,3.73,12.88
2022091811,1275,6.25,5.02,22.15
2022091811,1297,3.46,3.97,20.96
2022091811,1321,3.92,2.49,9.85
2022091811,1390,3.55,3.12,17.41
2022091811,1435,3.3,3.48,18.82
2022091811,1491,3.71,3.71,26.84
2022091811,1515,2.4,1.38,4.03
2022091811,1581,6.55,4.68,20.09
2022091811,1602,2.18,3.46,18.03
2022091811,1623,2.36,2.63,17.61
2022091811,1649,5.01,3.87,24.48
2022091811,1688,3.87,3.93,20.13
2022091811,1709,3.95,5.03,24.36
2022091811,1733,3.21,2.93,8.58
2022091811,1796,7.27,4.6,14.79
2022091811,1817,5.6,3.38,16.87
2022091811,1848,4.7,3.6,11.58
2022091811,1875,4.04,3.3,16.6
2022091811,1950,1.78,3.61,16.93
2022091811,2023,1.4,1.34,8.17
2022091811,2047,3.68,3.48,15.4
2022091811,2108,3.3,4.54,27.09
2022091811,2130,6.45,5.1,26.73
2022091811,2213,2.66,1.89,12.040000000000001
2022091811,2238,2.04,1.7,4.12
2022091811,2262,3.0,1.59,6.23
2022091811,2294,2.78,2.3,25.55
2022091811,2327,1.88,1.85,4.66
2022091811,2348,1.78,1.86,5.23
2022091811,2372,2.66,2.75,9.13
2022091811,2394,2.26,3.01,20.2
2022091811,2418,4.57,3.44,17.35
2022091811,2439,4.08,3.8,16.89
2022091811,2461,3.1,1.64,9.37
2022091811,2524,3.64,5.1,25.95
2022091811,2545,4.07,4.59,24.89
2022091811,2631,6.11,4.12,17.42
2022091811,2652,4.67,4.25,21.2
2022091811,2676,6.16,4.33,20.060000000000002
2022091811,2697,5.32,5.03,24.82
2022091811,2719,3.87,4.78,23.19
2022091811,2775,4.45,3.08,20.84
2022091811,2820,2.47,3.27,16.02
2022091811,2849,2.31,1.4,9.28
2022091811,2892,3.8,2.74,10.19
2022091811,2913,4.85,2.25,12.13
2022091811,2937,4.07,2.02,13.17
2022091811,2958,2.98,4.54,20.29
2022091811,2980,2.58,2.89,13.610000000000001
2022091811,3009,5.57,3.66,15.71
2022091811,3031,4.47,4.94,22.32
2022091811,3053,2.91,4.88,26.9
2022091811,3100,3.76,2.16,7.04
2022091811,3121,3.58,2.65,4.59
2022091811,3145,1.82,2.59,5.4
2022091811,3169,1.63,2.24,9.28
2022091811,3190,2.07,2.85,4.65
2022091811,3253,3.29,1.93,15.2
2022091811,3284,3.65,3.02,19.580000000000002
2022091811,3306,2.2,2.79,16.23
2022091811,3377,4.08,6.14,17.990000000000002
2022091811,3428,3.91,4.51,18.25
2022091811,3449,3.31,3.66,20.46
2022091811,3470,4.06,2.64,16.75
2022091811,3491,2.93,4.23,15.18
2022091811,3515,3.45,4.14,17.89
2022091811,3558,2.65,2.95,13.43
2022091811,3582,1.9,2.71,6.930000000000001
2022091811,3606,3.03,1.73,6.8100000000000005
2022091811,3630,2.99,3.87,11.46
2022091811,3652,4.02,3.37,22.830000000000002
2022091811,3673,2.14,2.08,7.68
2022091811,3698,4.5,5.79,32.15
2022091811,3753,4.88,3.14,19.65
2022091811,3777,2.38,2.22,11.35
2022091811,3805,3.51,1.58,13.51
2022091811,3834,1.36,2.11,2.24
2022091811,3858,1.79,1.64,5.19
2022091811,3901,3.18,1.96,14.67
2022091811,4010,4.9,2.53,12.83
2022091811,4032,2.66,2.88,13.22
2022091811,4054,2.64,2.41,18.57
2022091811,4076,5.15,2.77,16.580000000000002
2022091811,4177,2.17,2.19,13.63
2022091811,4201,3.44,1.69,15.49
2022091811,4222,4.02,4.23,17.44
2022091811,4250,2.44,1.63,8.27
2022091811,4297,3.32,3.22,15.69
2022091811,4321,2.97,1.41,5.23
2022091811,4345,2.68,2.85,26.77
2022091811,4366,2.2,3.12,23.12
2022091811,4397,3.08,5.18,30.490000000000002
2022091811,4419,4.33,3.81,16.81
2022091811,4443,5.18,6.25,29.2
2022091811,4497,5.24,3.96,34.47
2022091811,4519,2.88,3.82,23.87
2022091812,56,5.81,2.12,5.37
2022091812,88,3.1,5.01,19.83
2022091812,109,3.36,4.67,26.95
2022091812,133,6.34,4.04,12.8
2022091812,154,4.2,2.84,19.57
2022091812,176,5.72,4.36,10.96
2022091812,200,3.31,2.92,14.47
2022091812,221,2.39,2.7,12.14
2022091812,242,5.5,4.85,30.57
2022091812,296,3.06,2.77,13.82
2022091812,318,5.31,3.2,15.3
2022091812,340,3.5,2.02,15.73
2022091812,405,2.44,3.53,16.17
2022091812,426,3.0,3.01,10.13
2022091812,447,3.6,2.0,6.54
2022091812,473,2.71,3.2,13.06
2022091812,504,1.88,1.75,5.17
2022091812,599,2.91,2.48,9.28
2022091812,620,2.31,3.46,13.6
2022091812,641,3.99,5.44,27.02
2022091812,663,3.61,2.86,11.22
2022091812,700,3.11,3.9,15.61
2022091812,724,4.03,1.99,12.51
2022091812,745,4.56,4.29,16.46
2022091812,769,2.57,4.22,15.39
2022091812,814,2.36,1.76,6.03
2022091812,877,2.44,2.99,5.5200000000000005
2022091812,904,4.27,3.95,21.34
2022091812,928,2.51,3.33,15.16
2022091812,976,5.07,2.81,8.25
2022091812,998,4.29,5.91,28.83
2022091812,1027,4.74,3.32,15.110000000000001
2022091812,1086,3.04,2.92,5.9
2022091812,1107,4.02,3.79,18.13
2022091812,1128,3.35,3.42,15.76
2022091812,1210,4.34,3.92,16.35
2022091812,1234,4.7,3.71,21.57
2022091812,1255,3.03,4.72,22.67
2022091812,1281,3.63,4.38,21.490000000000002
2022091812,1334,2.83,4.04,9.75
2022091812,1353,2.13,2.92,9.9
2022091812,1401,4.03,3.38,15.790000000000001
2022091812,1422,3.78,3.12,10.82
2022091812,1485,3.94,3.8,20.17
2022091812,1507,2.74,3.0,13.8
2022091812,1528,3.31,4.18,20.41
2022091812,1603,3.63,2.39,6.86
2022091812,1624,3.02,3.1,17.27
2022091812,1645,4.1,3.18,14.120000000000001
2022091812,1687,2.01,1.79,1.45
2022091812,1708,3.66,3.04,16.16
2022091812,1732,4.27,3.14,5.11
2022091812,1756,3.58,3.75,14.84
2022091812,1819,2.54,2.54,12.98
2022091812,1897,2.63,2.52,5.55
2022091812,1923,2.43,3.14,12.950000000000001
2022091812,1942,3.36,1.94,10.25
2022091812,1991,2.13,2.26,7.8500000000000005
2022091812,2012,4.32,3.07,15.57
2022091812,2033,5.0,4.17,14.74
2022091812,2059,3.49,3.48,15.040000000000001
2022091812,2083,2.64,2.02,10.59
2022091812,2104,5.23,3.48,15.56
2022091812,2129,1.88,2.39,6.970000000000001
2022091812,2150,3.41,1.95,7.96
2022091812,2171,2.99,4.04,1.37
2022091812,2195,3.07,4.3,15.88
2022091812,2216,3.62,3.51,15.28
2022091812,2237,1.67,3.53,12.24
2022091812,2299,2.78,2.57,16.64
2022091812,2328,2.46,2.0,10.290000000000001
2022091812,2382,4.81,3.95,14.97
2022091812,2403,2.66,3.69,21.07
2022091812,2424,6.55,3.36,14.49
2022091812,2445,4.97,6.65,16.51
2022091812,2471,1.87,2.25,6.87
2022091812,2537,2.44,2.7,4.67
2022091812,2558,3.05,3.11,13.88
2022091812,2580,2.6,1.98,7.67
2022091812,2601,3.57,2.16,10.76
2022091812,2620,2.51,2.38,11.1
2022091812,2641,2.25,1.61,7.17
2022091812,2685,4.24,2.84,14.85
2022091812,2706,3.81,2.16,8.07
2022091812,2727,2.32,3.07,17.59
2022091812,2789,4.52,2.5,10.38
2022091812,2810,2.07,2.38,8.4
2022091812,2831,2.23,3.33,16.330000000000002
2022091812,2879,3.55,2.96,8.33
2022091812,2927,1.87,3.38,6.5200000000000005
2022091812,2948,4.57,6.31,25.84
2022091812,2969,5.24,4.58,17.63
2022091812,2990,4.33,4.56,28.48
2022091812,3011,3.49,2.08,5.09
2022091812,3047,3.93,3.1,10.61
2022091812,3068,5.97,3.2,10.97
2022091812,3099,3.36,2.67,10.05
2022091812,3120,4.78,3.1,16.150000000000002
2022091812,3224,1.57,1.82,4.66
2022091812,3246,2.14,3.11,11.68
2022091812,3277,1.36,1.46,1.67
2022091812,3298,3.95,3.09,12.84
2022091812,3326,1.68,2.21,3.7800000000000002
2022091812,3347,3.2,1.87,4.0
2022091900,69,3.42,4.01,29.67
2022091900,93,3.64,2.88,17.2
2022091900,114,2.84,3.52,25.56
2022091900,137,3.96,3.71,17.88
2022091900,168,2.73,3.19,15.27
2022091900,189,2.85,3.89,12.75
2022091900,211,3.16,3.61,14.52
2022091900,232,2.83,3.26,18.53
2022091900,256,2.39,1.7,4.7700000000000005
2022091900,285,4.03,3.41,13.36
2022091900,307,3.0,3.21,19.84
2022091900,344,2.38,2.93,15.51
2022091900,411,4.06,3.64,13.67
2022091900,438,3.21,3.92,25.66
2022091900,463,2.8,4.21,16.75
2022091900,510,2.94,3.44,6.7700000000000005
2022091900,531,4.62,3.28,16.42
2022091900,562,2.31,3.62,20.06
2022091900,588,1.93,2.29,9.48
2022091900,609,5.12,3.19,14.58
2022091900,736,3.51,4.97,23.19
2022091900,760,2.26,1.79,3.92
2022091900,786,2.65,3.45,25.1
2022091900,856,3.37,3.38,15.24
2022091900,877,4.78,4.89,25.21
2022091900,901,3.81,3.43,12.38
2022091900,922,3.59,4.96,23.24
2022091900,944,3.56,4.14,15.12
2022091900,965,4.24,3.17,10.93
2022091900,1010,3.93,5.46,18.87
2022091900,1031,4.22,3.83,17.73
2022091900,1066,3.0,2.95,19.330000000000002
2022091900,1087,2.2,2.37,13.49
2022091900,1116,1.94,3.09,9.81
2022091900,1172,2.45,2.52,16.580000000000002
2022091900,1196,2.15,2.69,9.620000000000001
2022091900,1268,6.22,4.38,16.76
2022091900,1292,1.92,1.79,4.3
2022091900,1372,3.9,2.34,12.97
2022091900,1400,2.99,1.91,2.7800000000000002
2022091900,1424,6.92,8.7,27.04
2022091900,1528,2.96,4.36,17.72
2022091900,1549,3.52,4.06,17.57
2022091900,1592,2.36,3.49,14.02
2022091900,1613,3.79,3.83,21.900000000000002
2022091900,1637,3.08,2.2,11.370000000000001
2022091900,1663,2.07,2.99,14.790000000000001
2022091900,1687,4.19,4.3,27.82
2022091900,1774,2.31,4.98,14.39
2022091900,1798,4.28,5.04,22.580000000000002
